,Unnamed: 0,date,region,temperature-maximale,temperature-minimale,vitesse-du-vent,temperature-du-vent,precipitations,humidite,visibilite,couverture-nuageuse,indice-de-chaleur,point-de-rosee,pression,heure-du-lever-du-soleil,heure-du-coucher-du-soleil,duree-du-jour
876,152,2022-06-02,Bouaké,34.0,22.0,11.0,22.0,0.0,97.0,7.625,40.0,38.0,22.0,1011.0,2022-07-19 06:02:00,2022-07-19 18:34:00,12:32:0
877,153,2022-06-03,Bouaké,30.0,23.0,14.0,23.0,1.0,96.0,9.0,67.0,34.0,23.0,1011.0,2022-07-19 06:02:00,2022-07-19 18:34:00,12:32:0
878,154,2022-06-04,Bouaké,30.0,22.0,13.0,22.0,1.0,97.0,8.75,67.0,33.0,22.0,1012.0,2022-07-19 06:02:00,2022-07-19 18:35:00,12:33:0
879,155,2022-06-05,Bouaké,32.0,22.0,12.0,22.0,1.0,97.0,7.75,63.0,35.0,22.0,1013.0,2022-07-19 06:02:00,2022-07-19 18:35:00,12:33:0
880,156,2022-06-06,Bouaké,30.0,22.0,14.0,22.0,22.0,98.0,8.5,70.0,34.0,23.0,1013.0,2022-07-19 06:02:00,2022-07-19 18:35:00,12:33:0
881,157,2022-06-07,Bouaké,31.0,22.0,9.0,22.0,3.0,94.0,8.375,42.0,33.0,22.0,1015.0,2022-07-19 06:02:00,2022-07-19 18:35:00,12:33:0
882,158,2022-06-08,Bouaké,30.0,21.0,11.0,21.0,1.0,94.0,8.0,50.0,32.0,22.0,1014.0,2022-07-19 06:02:00,2022-07-19 18:36:00,12:34:0
883,159,2022-06-09,Bouaké,30.0,21.0,12.0,21.0,2.0,98.0,8.75,54.0,32.0,22.0,1014.0,2022-07-19 06:03:00,2022-07-19 18:36:00,12:33:0
884,160,2022-06-10,Bouaké,30.0,22.0,15.0,22.0,1.0,96.0,8.0,63.0,33.0,22.0,1013.0,2022-07-19 06:03:00,2022-07-19 18:36:00,12:33:0
885,161,2022-06-11,Bouaké,31.0,22.0,14.0,22.0,2.0,96.0,7.75,76.0,34.0,22.0,1014.0,2022-07-19 06:03:00,2022-07-19 18:36:00,12:33:0
886,162,2022-06-12,Bouaké,29.0,22.0,9.0,22.0,9.0,99.0,9.5,83.0,32.0,23.0,1015.0,2022-07-19 06:03:00,2022-07-19 18:37:00,12:34:0
887,163,2022-06-13,Bouaké,28.0,21.0,13.0,21.0,0.0,98.0,6.5,73.0,31.0,22.0,1014.0,2022-07-19 06:03:00,2022-07-19 18:37:00,12:34:0
888,164,2022-06-14,Bouaké,31.0,21.0,13.0,21.0,1.0,93.0,10.0,44.0,33.0,22.0,1015.0,2022-07-19 06:03:00,2022-07-19 18:37:00,12:34:0
889,165,2022-06-15,Bouaké,29.0,23.0,18.0,23.0,7.0,89.0,9.25,66.0,33.0,23.0,1014.0,2022-07-19 06:03:00,2022-07-19 18:37:00,12:34:0
890,166,2022-06-16,Bouaké,29.0,22.0,15.0,22.0,2.0,96.0,7.75,74.0,32.0,23.0,1012.0,2022-07-19 06:04:00,2022-07-19 18:38:00,12:34:0
891,167,2022-06-17,Bouaké,25.0,22.0,16.0,22.0,19.0,96.0,7.5,94.0,28.0,23.0,1014.0,2022-07-19 06:04:00,2022-07-19 18:38:00,12:34:0
892,168,2022-06-18,Bouaké,23.0,21.0,6.0,21.0,6.0,97.0,8.25,67.0,25.0,21.0,1016.0,2022-07-19 06:04:00,2022-07-19 18:38:00,12:34:0
893,169,2022-06-19,Bouaké,30.0,21.0,5.0,21.0,1.0,95.0,6.875,65.0,32.0,21.0,1016.0,2022-07-19 06:04:00,2022-07-19 18:38:00,12:34:0
894,170,2022-06-20,Bouaké,29.0,21.0,8.0,21.0,11.0,95.0,7.875,66.0,33.0,24.0,1016.0,2022-07-19 06:04:00,2022-07-19 18:39:00,12:35:0
895,171,2022-06-21,Bouaké,26.0,22.0,9.0,22.0,19.0,99.0,6.375,85.0,28.0,22.0,1015.0,2022-07-19 06:05:00,2022-07-19 18:39:00,12:34:0
896,172,2022-06-22,Bouaké,29.0,21.0,11.0,21.0,5.0,99.0,7.125,83.0,32.0,22.0,1015.0,2022-07-19 06:05:00,2022-07-19 18:39:00,12:34:0
897,173,2022-06-23,Bouaké,29.0,22.0,10.0,22.0,9.0,96.0,7.0,83.0,31.0,22.0,1015.0,2022-07-19 06:05:00,2022-07-19 18:39:00,12:34:0
898,174,2022-06-24,Bouaké,29.0,21.0,9.0,21.0,10.0,99.0,9.5,88.0,32.0,23.0,1015.0,2022-07-19 06:05:00,2022-07-19 18:39:00,12:34:0
899,175,2022-06-25,Bouaké,28.0,22.0,12.0,22.0,2.0,97.0,7.5,89.0,30.0,22.0,1015.0,2022-07-19 06:06:00,2022-07-19 18:40:00,12:34:0
900,176,2022-06-26,Bouaké,29.0,22.0,11.0,22.0,2.0,98.0,9.875,73.0,32.0,23.0,1015.0,2022-07-19 06:06:00,2022-07-19 18:40:00,12:34:0
901,177,2022-06-27,Bouaké,27.0,21.0,10.0,21.0,1.0,98.0,6.5,76.0,30.0,22.0,1015.0,2022-07-19 06:06:00,2022-07-19 18:40:00,12:34:0
902,178,2022-06-28,Bouaké,28.0,21.0,12.0,21.0,4.0,98.0,7.75,75.0,30.0,22.0,1016.0,2022-07-19 06:06:00,2022-07-19 18:40:00,12:34:0
903,179,2022-06-29,Bouaké,29.0,22.0,10.0,22.0,5.0,98.0,7.125,80.0,33.0,23.0,1015.0,2022-07-19 06:06:00,2022-07-19 18:40:00,12:34:0
904,180,2022-06-30,Bouaké,28.0,22.0,15.0,22.0,12.0,96.0,9.125,80.0,31.0,22.0,1015.0,2022-07-19 06:07:00,2022-07-19 18:41:00,12:34:0
905,0,2022-01-01,Ferkessédougou,39.0,19.0,17.0,19.0,,17.0,10.0,1.0,38.0,0.0,1014.0,2022-07-19 06:37:00,2022-07-19 18:12:00,11:35:0
906,1,2022-01-02,Ferkessédougou,35.0,19.0,16.0,19.0,,17.0,10.0,19.0,34.0,,1013.0,2022-07-19 06:37:00,2022-07-19 18:12:00,11:35:0
907,2,2022-01-03,Ferkessédougou,37.0,20.0,11.0,20.0,,18.0,10.0,13.0,35.0,0.0,1013.0,2022-07-19 06:38:00,2022-07-19 18:13:00,11:35:0
908,3,2022-01-04,Ferkessédougou,38.0,20.0,13.0,20.0,,22.0,10.0,4.0,37.0,1.0,1013.0,2022-07-19 06:38:00,2022-07-19 18:13:00,11:35:0
909,4,2022-01-05,Ferkessédougou,38.0,19.0,13.0,19.0,,28.0,10.0,4.0,37.0,3.0,1013.0,2022-07-19 06:38:00,2022-07-19 18:14:00,11:36:0
910,5,2022-01-06,Ferkessédougou,39.0,20.0,13.0,20.0,,25.0,10.0,6.0,38.0,3.0,1013.0,2022-07-19 06:39:00,2022-07-19 18:14:00,11:35:0
911,6,2022-01-07,Ferkessédougou,38.0,20.0,5.0,20.0,,29.0,10.0,9.0,38.0,13.0,1013.0,2022-07-19 06:39:00,2022-07-19 18:15:00,11:36:0
912,7,2022-01-08,Ferkessédougou,40.0,20.0,9.0,20.0,,26.0,10.0,8.0,39.0,6.0,1013.0,2022-07-19 06:39:00,2022-07-19 18:15:00,11:36:0
913,8,2022-01-09,Ferkessédougou,39.0,21.0,13.0,21.0,,23.0,10.0,6.0,39.0,1.0,1013.0,2022-07-19 06:40:00,2022-07-19 18:16:00,11:36:0
914,9,2022-01-10,Ferkessédougou,39.0,19.0,11.0,19.0,,20.0,10.0,0.0,38.0,0.0,1013.0,2022-07-19 06:40:00,2022-07-19 18:16:00,11:36:0
915,10,2022-01-11,Ferkessédougou,39.0,18.0,9.0,18.0,,16.0,10.0,6.0,39.0,,1013.0,2022-07-19 06:40:00,2022-07-19 18:17:00,11:37:0
916,11,2022-01-12,Ferkessédougou,40.0,20.0,12.0,20.0,,17.0,10.0,16.0,40.0,0.0,1014.0,2022-07-19 06:41:00,2022-07-19 18:17:00,11:36:0
917,12,2022-01-13,Ferkessédougou,40.0,20.0,8.0,20.0,,21.0,10.0,6.0,40.0,4.0,1014.0,2022-07-19 06:41:00,2022-07-19 18:18:00,11:37:0
918,13,2022-01-14,Ferkessédougou,40.0,21.0,15.0,21.0,,22.0,10.0,3.0,41.0,0.0,1014.0,2022-07-19 06:41:00,2022-07-19 18:18:00,11:37:0
919,14,2022-01-15,Ferkessédougou,40.0,20.0,15.0,20.0,,25.0,10.0,5.0,39.0,3.0,1015.0,2022-07-19 06:41:00,2022-07-19 18:19:00,11:38:0
920,15,2022-01-16,Ferkessédougou,39.0,23.0,17.0,23.0,,23.0,10.0,5.0,38.0,2.0,1016.0,2022-07-19 06:42:00,2022-07-19 18:19:00,11:37:0
921,16,2022-01-17,Ferkessédougou,39.0,21.0,16.0,21.0,,23.0,10.0,4.0,39.0,3.0,1015.0,2022-07-19 06:42:00,2022-07-19 18:20:00,11:38:0
922,17,2022-01-18,Ferkessédougou,38.0,19.0,17.0,19.0,,15.0,10.0,1.0,37.0,0.0,1016.0,2022-07-19 06:42:00,2022-07-19 18:20:00,11:38:0
923,18,2022-01-19,Ferkessédougou,37.0,18.0,18.0,18.0,,16.0,10.0,2.0,36.0,,1017.0,2022-07-19 06:42:00,2022-07-19 18:21:00,11:39:0
924,19,2022-01-20,Ferkessédougou,37.0,17.0,17.0,17.0,,15.0,10.0,0.0,35.0,,1015.0,2022-07-19 06:42:00,2022-07-19 18:21:00,11:39:0
925,20,2022-01-21,Ferkessédougou,38.0,18.0,17.0,18.0,,15.0,10.0,4.0,36.0,,1014.0,2022-07-19 06:42:00,2022-07-19 18:22:00,11:40:0
926,21,2022-01-22,Ferkessédougou,37.0,18.0,16.0,18.0,,18.0,10.0,2.0,36.0,,1015.0,2022-07-19 06:42:00,2022-07-19 18:22:00,11:40:0
927,22,2022-01-23,Ferkessédougou,37.0,19.0,16.0,19.0,,12.0,10.0,2.0,36.0,,1015.0,2022-07-19 06:43:00,2022-07-19 18:22:00,11:39:0
928,23,2022-01-24,Ferkessédougou,38.0,18.0,14.0,18.0,,17.0,10.0,0.0,37.0,,1014.0,2022-07-19 06:43:00,2022-07-19 18:23:00,11:40:0
929,24,2022-01-25,Ferkessédougou,39.0,18.0,17.0,18.0,,18.0,10.0,0.0,39.0,,1013.0,2022-07-19 06:43:00,2022-07-19 18:23:00,11:40:0
930,25,2022-01-26,Ferkessédougou,38.0,18.0,16.0,18.0,,17.0,10.0,1.0,37.0,0.0,1012.0,2022-07-19 06:43:00,2022-07-19 18:24:00,11:41:0
931,26,2022-01-27,Ferkessédougou,38.0,19.0,7.0,19.0,,21.0,10.0,4.0,37.0,10.0,1013.0,2022-07-19 06:43:00,2022-07-19 18:24:00,11:41:0
932,27,2022-01-28,Ferkessédougou,40.0,21.0,9.0,21.0,,42.0,10.0,5.0,39.0,13.0,1013.0,2022-07-19 06:43:00,2022-07-19 18:24:00,11:41:0
933,28,2022-01-29,Ferkessédougou,40.0,21.0,14.0,21.0,,22.0,10.0,1.0,39.0,3.0,1013.0,2022-07-19 06:43:00,2022-07-19 18:25:00,11:42:0
